lat,long,time,id,mode
43.218596,-79.8604962,2023-03-18 20:04:23.897000+00:00,289,mode.WALK
43.2183331,-79.8611751,2023-03-18 20:05:24.890000+00:00,290,mode.WALK
43.2175315,-79.8613819,2023-03-18 20:06:26.008000+00:00,291,mode.WALK
43.2172514,-79.8617857,2023-03-18 20:07:27.642000+00:00,292,mode.WALK
43.2169021,-79.8618529,2023-03-18 20:08:28.722000+00:00,293,mode.WALK
43.216922412088,-79.8617617454648,2023-03-18 20:09:27.739000+00:00,294,mode.WALK
43.2174115,-79.8615092,2023-03-18 20:10:30.314000+00:00,295,mode.WALK
43.2178654,-79.8619285,2023-03-18 20:11:31.640000+00:00,296,mode.WALK
43.2181987,-79.8619947,2023-03-18 20:12:32.717000+00:00,297,mode.WALK
43.2180369,-79.8619705,2023-03-18 20:13:33.659000+00:00,298,mode.WALK
43.2180099,-79.8623529,2023-03-18 20:14:34.671000+00:00,299,mode.WALK
43.2185670038083,-79.862646488935,2023-03-18 20:15:36.848000+00:00,300,mode.WALK
43.2191515999782,-79.8630767104895,2023-03-18 20:16:42.980000+00:00,301,mode.WALK
43.2191207167148,-79.8629040229499,2023-03-18 20:17:45.844000+00:00,302,mode.WALK
43.2190748714625,-79.8629646822676,2023-03-18 20:18:49.082000+00:00,303,mode.WALK
43.2191710302399,-79.8638133609614,2023-03-18 20:19:55.327000+00:00,304,mode.WALK
43.2144185519103,-79.8671416328216,2023-03-18 20:21:00.852000+00:00,305,mode.WALK
43.2193574856978,-79.8839659846748,2023-03-18 20:22:08.178000+00:00,306,mode.WALK
43.2198630699631,-79.8849115909236,2023-03-18 20:23:11.856000+00:00,307,mode.WALK
43.2157623,-79.8861017,2023-03-18 20:24:14.955000+00:00,308,mode.WALK
43.212533297033,-79.8886518654319,2023-03-18 20:25:18.841000+00:00,309,mode.WALK
43.212208497474,-79.8884477614279,2023-03-18 20:26:23.232000+00:00,310,mode.WALK
43.2094240288141,-79.8889246540434,2023-03-18 20:27:36.593000+00:00,311,mode.WALK
43.2085928,-79.8885371,2023-03-18 20:28:39.681000+00:00,312,mode.WALK
43.2085419,-79.8885726,2023-03-18 20:29:40.625000+00:00,313,mode.WALK
43.2094564901419,-79.8889193382921,2023-03-18 20:30:47.851000+00:00,314,mode.WALK
43.2094365760318,-79.8889375600195,2023-03-18 20:32:00.112000+00:00,315,mode.WALK
43.2093679318909,-79.8889293442174,2023-03-18 20:33:10.862000+00:00,316,mode.WALK
43.2092198007006,-79.8890244770911,2023-03-18 20:34:19.132000+00:00,317,mode.WALK
43.2085614,-79.8885782,2023-03-18 20:35:22.647000+00:00,318,mode.WALK
43.2095310955088,-79.8889815430932,2023-03-18 20:36:41.737000+00:00,319,mode.WALK
43.2085597,-79.8885452,2023-03-18 20:37:44.785000+00:00,320,mode.WALK
43.2094297697716,-79.8889103651822,2023-03-18 20:38:52.896000+00:00,321,mode.WALK
43.2092667621039,-79.8888355607876,2023-03-18 20:40:06.155000+00:00,322,mode.WALK
43.2091983035251,-79.8888610114825,2023-03-18 20:41:15.852000+00:00,323,mode.WALK
43.2089954234181,-79.888981908621,2023-03-18 20:42:24.175000+00:00,324,mode.WALK
43.2091317670828,-79.8888445025835,2023-03-18 20:43:32.489000+00:00,325,mode.WALK
43.209202209254,-79.8887306006324,2023-03-18 20:44:39.749000+00:00,326,mode.WALK
43.2091262510078,-79.8889299207355,2023-03-18 20:45:51.985000+00:00,327,mode.WALK
43.2090902770107,-79.8888222422751,2023-03-18 20:46:59.863000+00:00,328,mode.WALK
43.2090071328329,-79.8885177620638,2023-03-18 20:48:14.203000+00:00,329,mode.WALK
43.2089718988677,-79.8887062903806,2023-03-18 20:49:24.424000+00:00,330,mode.WALK
43.2090935586881,-79.8886658723754,2023-03-18 20:50:34.227000+00:00,331,mode.WALK
43.2088718991859,-79.8886107737971,2023-03-18 20:51:46.243000+00:00,332,mode.WALK
43.2090859045978,-79.8888084619577,2023-03-18 20:53:05.850000+00:00,333,mode.WALK
43.2089395018983,-79.8888720552609,2023-03-18 20:54:18.856000+00:00,334,mode.WALK
43.2089731081119,-79.8887431747238,2023-03-18 20:55:28.219000+00:00,335,mode.WALK
43.2089784083291,-79.888672416158,2023-03-18 20:56:33.513000+00:00,336,mode.WALK
43.2089600703376,-79.8888467604229,2023-03-18 20:57:45.843000+00:00,337,mode.WALK
43.2088920457479,-79.8887638731615,2023-03-18 20:58:54.162000+00:00,338,mode.WALK
43.2089373652702,-79.8886105343253,2023-03-18 21:00:03.864000+00:00,339,mode.WALK
43.2085041,-79.8884055,2023-03-18 21:01:07.638000+00:00,340,mode.WALK
43.2088096471694,-79.8888309233599,2023-03-18 21:02:16.791000+00:00,341,mode.WALK
43.2086244471118,-79.888749497547,2023-03-18 21:03:28.096000+00:00,342,mode.WALK
43.2086876787136,-79.8887691816738,2023-03-18 21:04:34.406000+00:00,343,mode.WALK
43.2091081187986,-79.8888833997432,2023-03-18 21:05:37.865000+00:00,344,mode.WALK
43.2086752301176,-79.8900985648724,2023-03-18 21:06:44.341000+00:00,345,mode.WALK
43.2088491758003,-79.8901277024596,2023-03-18 21:07:44.999000+00:00,346,mode.WALK
43.2107111855824,-79.8893320371902,2023-03-18 21:08:45.999000+00:00,347,mode.WALK
43.2161757716846,-79.8869135156769,2023-03-18 21:09:46.999000+00:00,348,mode.WALK
43.2195282841953,-79.8885146566624,2023-03-18 21:10:47.999000+00:00,349,mode.WALK
43.2237001494037,-79.9051968875665,2023-03-18 21:11:48.999000+00:00,350,mode.WALK
43.2277975703659,-79.9217994574851,2023-03-18 21:12:49.999000+00:00,351,mode.WALK
43.2307824165078,-79.9386940991875,2023-03-18 21:13:50.999000+00:00,352,mode.WALK
43.2378887312551,-79.9485105192696,2023-03-18 21:14:50.999000+00:00,353,mode.WALK
43.2458659932761,-79.9352350696156,2023-03-18 21:15:51.999000+00:00,354,mode.WALK
43.2501820316153,-79.9165741825361,2023-03-18 21:16:52.999000+00:00,355,mode.WALK
43.2536936203898,-79.9031635589891,2023-03-18 21:17:53.999000+00:00,356,mode.WALK
